0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
-872.3157895,994,56.21052632,-158.7894737,127.3157895,719.3157895,-1666,290,-472,-2017,-1794,-103,250,1578,532,796,992,1429,1130.440343,1053.459764,259.8606914,672.3757956,692.6070124,836.0606563,245.5555556,2627.777778,237.7777778,274.2222222,-486.7222222,-501.9444444,-854,1870,-216,-587,-1140,-1904,930,3114,692,944,194,933,609.2257381,2654.003684,311.0041086,506.4157273,586.9391886,983.5862669,208.6666667,2293.333333,22.44444444,-142.3333333,320.7777778,-76.16666667,-470,1618,-788,-1656,-821,-1069,926,2866,612,1786,1267,510,476.6573426,2323.92092,337.4084238,760.8907061,668.1082747,370.3079049,786.4,2678.8,208.6,46.3,-542.8,-168.95,-150,2230,-508,-1519,-1365,-688,2006,3306,592,752,450,460,1064.911264,2693.635016,355.5424025,466.6309034,682.3692549,323.8778319,9
219.4,1818,33.6,78.2,297.2,863.5,-586,982,-320,-1101,-778,-620,1402,2494,352,671,1339,1804,594.799462,1859.910751,183.0584606,418.8016237,675.9178944,1068.449531,-1031.894737,2233.578947,202.9473684,-45.42105263,124.9473684,-1165.368421,-1678,1462,-120,-793,-1265,-2211,-558,2982,804,1586,1016,-215,1069.814249,2269.730659,327.0950288,520.9668643,593.63111,1292.418337,-590.2105263,1205.368421,-29.05263158,2.526315789,-104.9473684,73.21052632,-1106,58,-624,-1709,-1952,-794,90,1890,724,1332,1092,1632,663.2479889,1280.536976,321.5986384,812.1941044,751.5506076,560.2545004,459.5238095,2543.904762,168.5714286,223.5238095,-286.9047619,71.80952381,-626,1850,-548,-2119,-1752,-1126,1522,3206,1028,1829,1976,1142,696.1977004,2566.016628,536.3332297,893.5083873,1009.259441,472.2932906,9
795.8,2378.8,43.6,-274.25,-32.2,921.95,26,1702,-736,-1779,-1332,-266,1794,3278,524,1186,978,1562,917.0670641,2415.636231,279.1959885,883.5135256,677.4636522,1068.067016,829.1578947,4268.736842,-31.78947368,54.63157895,195.4210526,-811.2631579,34,3222,-944,-1529,-1016,-2182,1322,5094,404,1689,1579,910,882.0582389,4296.42777,298.1246648,939.8072591,661.0045386,1270.016743,437.3684211,2993.578947,-80.84210526,-273.5789474,220.3157895,31.05263158,-290,2502,-464,-1687,-1453,-1371,1330,3958,364,716,1856,812,652.4052664,3015.228262,219.8181066,655.1826583,765.3427853,499.3053069,1218.380952,3404.285714,61.71428571,86.42857143,-555.2380952,30.76190476,510,3050,-800,-544,-1693,-972,2286,3702,1784,1086,402,512,1315.21072,3409.105259,542.0989191,382.3494413,738.8469782,327.3133056,9
-161.8,2043.6,92.8,-230.45,224.2,847.65,-1074,1358,-500,-3688,-621,-112,870,2714,680,1542,1176,2470,614.489707,2084.442755,246.9493875,1164.211815,552.2759274,1063.155468,-418.4210526,4295.473684,88.42105263,534.7368421,-369.2631579,-248.1578947,-1098,3242,-320,-258,-1743,-1411,238,4902,652,1483,820,917,545.0892732,4318.872831,245.2375862,707.5736897,664.7020702,764.938422,-168.3157895,4162.842105,-116,-469.7368421,50.68421053,-100.7894737,-658,3698,-596,-1440,-1061,-1457,482,4790,520,299,911,503,404.7744011,4176.534827,348.0701684,717.0430876,458.9666311,486.6597752,538.1818182,4254.909091,11.27272727,-72.13636364,-559.1818182,246.9090909,-258,3994,-580,-687,-1485,-272,1450,4590,504,899,326,927,770.4777739,4257.559993,245.3405796,349.5969758,695.4228929,369.7878999,9
503.3913043,3109.826087,71.65217391,-83.69565217,397.6956522,760.1304348,-298,2706,-828,-767,-408,-342,1750,3802,428,852,1208,1588,772.0021401,3122.62295,295.6402044,414.128472,580.1958815,919.9512511,530.1818182,4712.545455,14.72727273,201.3636364,-105.1363636,-352.6818182,102,3706,-576,-413,-463,-1275,874,5242,352,901,352,1030,578.9667913,4728.551229,204.5500606,470.3379829,246.1354948,756.6890499,-242.7272727,3922.909091,24,-225.5,119.5909091,-20.63636364,-766,3186,-808,-1171,-713,-1120,930,4682,1312,474,865,511,492.5137746,3935.068949,427.5375582,446.2220707,501.0008619,438.0615357,-920.1818182,2959.454545,119.4545455,-378.4545455,131.8636364,-40.45454545,-1510,2418,-492,-1438,-847,-533,-18,3882,552,391,1504,513,1021.019633,2998.439048,274.1665055,574.5700369,552.7284801,295.9235159,9
-347.0769231,3150.923077,103.6923077,-206.0384615,303.0769231,524.7692308,-1126,2582,-496,-1086,-495,-364,1126,3802,572,629,1057,1606,788.9289721,3171.544491,300.929841,402.7607135,517.2966713,699.5890552,-587.12,4045.36,47.04,69.28,-99.24,-163.28,-1002,3258,-336,-646,-809,-1313,146,4722,576,1126,1117,1213,653.5477335,4063.263102,249.684601,418.9808588,488.6750659,635.5179935,-918.16,2987.6,66.4,-326.56,72.08,-208.24,-1914,2414,-924,-2466,-949,-1156,146,3682,548,1091,923,1435,1105.90741,3011.4404,327.9190144,699.4166712,528.8481067,559.6479608,-696.4285714,2906.428571,49.71428571,-116.9642857,-471.9285714,-42.53571429,-1402,2334,-900,-1658,-5841,-1996,718,3382,432,806,1834,761,824.3289912,2917.965534,282.6850848,524.484611,1551.297867,638.7751952,9
458.3636364,1985.636364,185.6363636,-151.2727273,-9,642.9545455,-66,1266,-484,-1336,-1577,-269,1414,2514,720,916,1205,2121,609.2830362,2013.916221,361.2896093,586.9360349,596.0797689,911.5026804,686.3809524,2350.952381,232.3809524,-60.71428571,-166.8571429,-611.3809524,110,1834,-492,-572,-919,-1647,1466,2774,792,446,927,646,785.3590019,2364.765044,371.4845379,311.3559439,564.473037,872.6674761,-726.7619048,1851.714286,17.52380952,89.38095238,170,122.6666667,-1374,1174,-408,-972,-1384,-258,154,2726,780,1280,1303,642,825.8533249,1905.135966,291.9699919,541.4336788,804.9314079,285.9741913,656.9565217,2895.043478,233.7391304,64.56521739,-323.9130435,181.173913,-334,2510,-96,-1642,-1135,-285,1294,3154,2136,1073,1693,809,787.9314691,2899.764758,513.9108365,530.5941297,673.7030051,299.9129584,9
655.5,2677.666667,78.83333333,-133.125,677.4166667,625.4166667,-1126,2094,-412,-1094,-986,-477,2198,3222,500,1007,2858,2242,1142.671723,2693.862902,259.1357431,565.3590673,1070.585198,893.4750509,-759.0434783,4331.391304,134.7826087,192.173913,-241.7826087,-502.6956522,-1566,3254,-348,-1070,-1128,-1554,38,4858,704,888,775,1256,895.3964388,4350.062368,278.2266827,568.9845264,580.3586972,1001.947972,-206.6956522,2827.913043,0.695652174,-168.0869565,153.7391304,165.4347826,-674,1966,-836,-1319,-964,-575,362,3446,828,1011,1036,915,358.9392585,2850.649201,380.9534948,675.4028106,603.5153541,455.7836539,634.32,2819.76,189.44,-92.92,-142.88,79.72,-278,2474,-424,-1395,-904,-486,1654,3262,1276,496,959,708,824.909886,2828.893466,427.6611743,394.2257729,520.5449452,352.7674021,9
-249.0909091,1991.818182,97.45454545,-182.5,423.9090909,786.5,-970,1578,-328,-661,-769,-30,1058,2414,824,893,1273,1455,713.5170253,2010.546647,368.3555595,400.085275,685.3866858,896.8707467,-512.4761905,2161.047619,112.7619048,-359.4761905,134.6666667,-452.1428571,-1822,918,-836,-1854,-1461,-1649,522,2986,472,551,2424,451,864.0331784,2267.778985,369.825699,862.9085092,1007.201356,748.3748424,-1264.095238,624.4761905,39.23809524,-109.3809524,-4.19047619,-56.61904762,-2550,22,-644,-1615,-1594,-1526,-82,1554,856,737,1858,1178,1416.708257,762.2519269,398.8421337,583.5585008,801.2609111,880.4340109,-561.2727273,1431.454545,61.63636364,129.9090909,-426.3636364,221.8181818,-1482,810,-556,-664,-1138,-301,278,2198,588,881,228,847,806.0757916,1498.796487,276.4778472,365.9026199,570.8961854,377.5400039,9
1083.454545,1679.636364,-2.363636364,179.2272727,31.68181818,751.3181818,482,1038,-576,-960,-551,-338,1630,2994,800,2197,1013,2737,1126.207958,1733.968124,333.6399802,761.3765942,416.3316532,1031.226168,1729.428571,3894,87.04761905,97.38095238,-194.3809524,-639.9047619,1070,3314,-344,-1011,-1605,-1587,2498,4454,336,1773,802,537,1773.057032,3907.16609,243.2556954,624.4300639,518.5063714,942.0107673,1274,2927.904762,-38.47619048,-285.4285714,-34.38095238,102.3333333,746,2182,-712,-1806,-1054,-711,1930,3526,480,576,848,1277,1320.088092,2952.896141,314.8586985,661.8877764,550.305889,592.8396957,2756.166667,3270.833333,-160.5,-94.875,-323.4583333,56.33333333,1870,2794,-1328,-932,-953,-459,3846,3770,832,425,708,480,2824.80371,3281.656492,457.1571575,390.4813803,507.7103423,259.0019305,9
80.85714286,961.047619,0,-116.3809524,72,479.3809524,-470,358,-668,-855,-2113,-271,842,1350,568,730,1143,1122,366.1956282,987.2780281,314.769152,401.0644171,594.5773209,623.0370699,776,2198.6,232,97.25,-159.25,-263,78,1546,-216,-1319,-1076,-1103,1190,2666,588,1276,2077,978,841.7956997,2227.16699,323.4019171,484.4110341,747.0452798,612.5437944,350,2002.8,-4.4,-164.35,-74.75,-50.35,-274,1286,-672,-1514,-1267,-1314,1106,2714,1060,1214,1361,865,544.2991824,2037.27092,429.9990698,756.7865948,763.3132712,529.1738372,1681.818182,2526.727273,113.4545455,78.77272727,-333.1363636,143.5454545,786,2110,-396,-561,-1092,-311,2658,3090,1544,1005,602,572,1756.659951,2537.014065,411.4700917,390.0558818,493.3793027,285.3887301,9
179.9259259,2008.814815,101.3333333,-91.77777778,28.96296296,473.5925926,-414,1278,-320,-1294,-846,-302,1014,2542,740,776,853,1309,488.5623657,2037.497194,258.3319713,466.3818178,473.8326787,678.0752444,1266.153846,3022,147.6923077,103.1538462,-347.5,-181.5769231,446,2430,-680,-538,-1918,-1162,2278,3478,708,1712,412,1192,1341.881687,3034.78424,318.8228348,517.7485282,603.6056086,629.8393263,477.6923077,2303.846154,-9.384615385,-222.2692308,92.07692308,-126.0384615,-466,1682,-884,-1321,-1168,-868,1370,3402,724,696,1377,470,676.3597131,2343.216002,395.017429,563.8039416,668.2531763,354.0206969,2201.428571,2890.714286,-52,-0.535714286,-349.4285714,25.60714286,834,2350,-632,-581,-1119,-563,3218,3326,492,913,381,589,2313.308453,2900.620525,287.9107004,320.7172208,468.147489,252.0584541,9
1109.68,2043.12,-13.12,-66.84,238.24,579.32,386,1470,-700,-851,-783,-92,2270,2774,436,1239,1393,1252,1201.584088,2076.60496,258.0468175,477.4064516,607.4813577,715.0629343,1271.5,3653.833333,-2.666666667,-176.2083333,-19.375,-639.4166667,554,2790,-664,-1055,-661,-1767,1942,4490,496,1494,1653,505,1339.231123,3672.622133,274.2942459,611.9492422,559.3480953,858.496457,872.1666667,2918.833333,-28.83333333,-259.9166667,183.7916667,-82.45833333,446,2306,-928,-2782,-1161,-1965,1302,3478,756,1349,1292,1427,905.3625425,2935.092276,454.5363938,800.1382172,644.4455951,710.3629647,1950.64,3653.04,-25.44,11.76,-139.24,-23.68,794,3110,-644,-942,-1815,-740,2802,4070,680,1429,2430,1356,2035.25224,3664.979105,322.7075456,548.4752684,831.858714,501.0976751,9
535.9130435,1116.782609,22.60869565,-277.5652174,142.9130435,138.4347826,-294,506,-388,-1275,-900,-532,1806,1682,800,1558,1115,1424,815.2919989,1151.818147,279.1240958,670.4788685,603.4449292,552.7501204,896.3636364,2651.636364,111.6363636,142.5,-247.7727273,-121.3636364,210,1502,-564,-687,-1156,-1851,1538,3330,788,1032,624,1699,951.7117593,2715.652341,327.875808,477.3809704,459.4259758,741.9374514,946.7272727,1674.727273,-10.90909091,-206.9090909,97.27272727,-52.18181818,354,750,-1080,-1268,-1061,-871,1522,2998,880,741,1999,478,1027.594366,1768.709339,449.0134641,560.829094,729.3154324,391.6501222,1808.956522,2101.304348,19.65217391,173.2608696,-297.6956522,23.34782609,646,1618,-352,-725,-1247,-655,2914,2618,548,1046,1001,872,1926.076571,2115.225099,243.1746554,430.1312742,575.0935274,330.5184991,9
889.4545455,1678.545455,32,-198.9090909,122.7272727,478.3181818,-2,886,-880,-3153,-909,-1314,1542,2502,716,1747,1362,2124,971.7087106,1734.347244,395.2444583,917.9326575,603.7906772,1014.95591,1282.380952,2483.714286,58.85714286,-87.76190476,-195.952381,-401.5238095,730,1794,-540,-1029,-1276,-1385,1874,3118,452,816,946,1351,1328.751724,2504.686845,245.0376064,469.32246,574.3372578,717.8639611,1766.761905,1066.571429,-82.0952381,-77.57142857,72.95238095,51.52380952,378,234,-648,-1666,-1123,-2446,3322,2074,648,1887,1871,1508,1882.442436,1140.946057,311.9352802,841.6784535,746.8223477,935.0990271,2371.5,1547.166667,-3.5,-93.125,-120.7083333,62.875,1534,986,-512,-904,-1384,-1283,3542,2198,864,741,2156,1839,2434.731744,1571.639484,338.909034,413.0735911,728.4879603,610.0108264,9
-310.1666667,1509.5,56.66666667,-159.25,-53.29166667,377.875,-1082,946,-516,-1361,-1508,-632,606,2426,844,1206,1327,1651,617.6266402,1584.213369,302.9851482,604.4918665,657.8529154,680.8646158,936.4347826,2844.086957,52.34782609,175.9565217,-313.5217391,-338.7826087,42,1366,-544,-968,-1172,-1737,1662,3970,580,1746,622,1157,1043.32837,2927.49767,293.5965881,668.2225287,571.5518539,724.3557257,366,1786.173913,44.52173913,-337,397.5217391,-110.5652174,-406,982,-844,-1140,-878,-1052,1474,2766,644,482,1287,603,712.8347574,1870.914169,371.0797406,538.8411478,678.2564284,380.8648625,392.1538462,2400,205.3846154,67.88461538,-230.0769231,-67.11538462,-202,1614,-516,-501,-1632,-938,1350,2814,1156,1096,899,573,552.7088537,2411.698221,407.2096417,398.621133,685.8703062,371.0125957,9
-97.5,2533,19.33333333,-97.20833333,4.083333333,446.9583333,-902,1994,-492,-857,-1160,-767,894,3478,468,1516,735,1007,477.4822859,2549.705342,250.9315976,433.5815475,528.9240651,605.187884,754.6956522,3329.652174,43.47826087,-76.60869565,-242.3913043,-221.2608696,-122,2838,-700,-1439,-1444,-1266,1418,3886,944,1028,670,981,848.1926565,3343.80234,395.1620471,560.6098388,553.8729646,767.762333,360.2608696,2193.478261,3.304347826,-197,193,-57.52173913,-362,1670,-1056,-1070,-1060,-925,1266,3182,632,746,1836,786,614.9962177,2227.037924,359.3646568,483.997889,764.9619201,523.5104334,1400.833333,2445.333333,42.5,126.1666667,-178.0833333,-79.04166667,450,2002,-580,-878,-1196,-779,2174,3262,704,1636,660,345,1471.526645,2460.509974,259.4417083,572.8640036,477.7371139,281.300477,9
879.5,1724.833333,10.33333333,112.25,205.5416667,628.9166667,-182,866,-700,-979,-1251,-493,2062,2462,492,1105,1938,2472,1006.083496,1779.265766,275.6132556,517.2570283,703.1926301,846.669603,1071.73913,3122.869565,162.0869565,-32.65217391,-14.34782609,-773.7826087,274,2642,-472,-747,-1136,-1575,1694,3550,1352,853,1700,280,1143.689149,3130.697353,364.9381127,347.2342274,614.9921173,904.3855228,482,2231.217391,-13.2173913,-102.826087,43.65217391,87.17391304,-438,1550,-1316,-1320,-1938,-1463,1438,2978,576,1083,1492,1204,682.6239655,2254.218191,392.2324067,559.9562483,840.185228,665.0084341,1617.333333,3069.833333,24.83333333,156.875,-381.0833333,231.0833333,718,2454,-856,-448,-1544,-470,2630,3630,612,768,655,815,1724.773995,3085.617604,354.416892,360.1286229,624.354133,373.3906578,9
635.8461538,1844,28.46153846,2.730769231,101.6153846,411.5769231,-198,1150,-492,-891,-2204,-665,1982,2974,648,1446,1998,1411,920.4549043,1904.77271,253.7897373,630.1413456,937.9746183,699.4699917,1706,3492.56,-32.64,-335.36,-169.8,-739.16,490,2810,-536,-1050,-2640,-2644,2550,4166,608,1091,1106,699,1786.994841,3514.835143,318.4321592,644.5952529,840.0167855,1065.242789,1179.6,2137.36,-25.92,-44.72,38,236.76,566,1402,-1028,-2582,-1710,-1326,1886,2850,704,1214,1639,1535,1224.98529,2174.272881,446.1719848,793.5911794,862.1196669,641.0882311,2343.777778,2983.925926,-145.7777778,-70.40740741,-272.962963,92.33333333,1490,2474,-1848,-1123,-1617,-1418,3438,3658,420,689,1540,963,2410.735588,2994.344175,451.9678782,401.619361,663.1955189,525.5544867,9
1707.6,1951.92,-14.4,-1.4,187.56,331.96,726,1410,-476,-1093,-1933,-901,2466,2406,456,1520,3409,2239,1765.389249,1975.13637,245.0299574,603.2653479,1215.408294,808.5031354,1464.166667,3017,107.8333333,-201.9583333,-210.1666667,-411.5833333,718,2394,-616,-1554,-3042,-1190,2294,3586,576,928,2056,442,1536.28079,3033.481169,283.8673399,585.6920764,1086.418389,641.9683274,1700.833333,1455.166667,-20.16666667,-159.4166667,-42.25,-70.58333333,946,926,-1048,-1763,-1622,-1158,2814,2306,632,908,1540,795,1751.909815,1506.952775,340.9154343,641.0126754,863.0397828,546.4550149,3587.5,2180.5,-216.8333333,30.54166667,-415.9583333,232.5416667,2718,1830,-700,-1532,-1336,-325,4814,2502,328,1075,3629,907,3643.494659,2186.901309,356.253655,449.1017424,1034.418859,371.6137668,9
1201.36,1656.56,-2.72,20.36,102.92,509.32,514,1082,-512,-1604,-1145,-245,2346,2386,564,1021,1438,1964,1317.269479,1706.294465,288.3209323,630.7688325,615.2845521,666.7008625,1455.333333,3180.5,145.8333333,9.083333333,-347.75,-426.0416667,662,2586,-404,-688,-2245,-1411,2530,3698,736,950,826,791,1558.595094,3191.620905,307.5223569,462.5336024,826.5280798,696.0668371,1532.5,2229.333333,-87.83333333,-287.8333333,-126.7083333,-173.4166667,770,1654,-1276,-1653,-3224,-1441,2450,2942,696,822,2005,1079,1597.193789,2251.157036,432.4789012,677.4035602,1239.850982,580.0640051,3141.166667,2293.166667,-164.8333333,-107.9166667,-322.6666667,33.66666667,1974,1826,-584,-1100,-1885,-641,4378,2666,976,1431,714,475,3213.799206,2304.861818,369.4365079,483.9832125,718.1647907,306.839942,9
1366.6,1518,-96.6,-71.1,175.75,362.6,694,1002,-796,-743,-1880,-672,2342,2086,624,1487,1502,1283,1412.298835,1548.491137,378.2644578,512.4250189,909.5001649,628.1503005,2450.421053,3420.947368,-95.57894737,89.94736842,12.94736842,-106.9473684,1782,2774,-680,-514,-861,-1453,2922,4074,344,1159,942,813,2469.33168,3441.353069,301.9571249,426.6428927,507.0852726,686.1890947,1603.894737,3147.052632,-13.89473684,-208.2631579,197.1052632,41,718,2386,-752,-3477,-2120,-1019,2746,4006,952,1056,2939,1514,1713.890926,3168.868402,402.7714515,985.5792579,1276.262079,626.6737168,2676.727273,3099.090909,-183.8181818,-135.7272727,-429.8181818,91.95454545,1122,2750,-660,-799,-1382,-591,3918,3494,176,461,762,624,2765.456464,3105.087146,294.4294946,368.2318933,703.466094,307.7685819,9
730.8,1807.12,107.04,105.32,254.08,396.2,-434,1218,-608,-762,-356,-1093,1826,2750,652,1181,1064,1321,998.3539252,1839.348102,310.2257243,459.2579667,444.344371,658.5195214,114.8333333,2604.166667,134.5,-71.41666667,-132.7083333,-90.75,-534,1914,-828,-1034,-754,-2091,518,3118,744,796,1374,1019,290.236685,2626.686887,339.351342,373.7874842,472.3628108,655.7937303,145.6666667,2286.5,-33.16666667,-250,206.0833333,-469.375,-930,1666,-856,-1541,-2091,-1911,1286,2886,756,664,1343,652,707.0766107,2311.465913,418.8213621,552.6148448,746.7987792,815.6111461,876,2191.846154,80.92307692,45.69230769,-301.6923077,150.9230769,-946,1702,-384,-888,-1101,-645,1774,2746,760,1830,905,1392,1154.510752,2209.219075,331.1016576,521.5795536,575.5467635,475.8850863,9
174,1921.5,49.16666667,-34.875,82.54166667,703.1666667,-362,1330,-420,-448,-539,-256,842,2434,428,506,575,1708,357.4987179,1938.762836,245.8956418,250.6891335,296.5845158,894.2634772,1190.521739,2654,80.86956522,126.6086957,-388.9565217,-36.04347826,-90,1918,-436,-279,-1193,-1214,2342,3174,624,1799,1141,894,1387.043587,2671.080517,265.181808,434.1984119,700.2331289,604.0204791,707.0434783,1676.782609,33.04347826,-278.1304348,379.7826087,-371.0869565,-526,1018,-836,-1700,-722,-1648,2186,2358,732,1116,1299,427,1115.006181,1707.780609,386.2524518,626.7740388,718.4428512,712.1328955,1825.666667,2091.833333,34.66666667,-4.041666667,-568.7083333,-50.66666667,-154,1498,-1076,-1213,-1520,-1502,3210,2822,1032,1124,293,1174,2078.603377,2119.33606,476.9528279,601.9719332,768.2991768,661.3766577,9
207.76,2921.52,192.32,-306,204.36,780.88,-606,2162,-452,-1309,-447,-535,1118,4226,680,420,866,1811,533.9340783,2983.103592,358.4249991,529.9289009,421.104975,1019.234654,31.33333333,3221.666667,286.3333333,162.625,-262,-517.375,-1042,2314,-220,-604,-1138,-1571,898,3954,916,921,820,686,593.9247988,3247.301444,419.4488447,470.0017287,594.7709643,759.8403615,-635.1666667,1971.833333,14.66666667,-197,-49.16666667,238.5,-1694,1314,-644,-1450,-1369,-920,426,2734,536,645,1163,1099,882.315892,2011.515846,264.8068478,614.3282239,750.0059444,553.0370693,1060.08,2576.72,105.12,44.08,-449.72,-5.16,258,1814,-776,-900,-1266,-1068,1910,3066,520,657,727,599,1164.920942,2589.443461,306.3227057,394.9767588,659.6526662,370.8224912,9
-136.1538462,2245.230769,56.76923077,-182.5,262.1923077,490.9615385,-830,1678,-340,-1015,-548,-494,854,2970,404,322,1151,1561,445.9406652,2268.477836,195.5363433,402.8177198,491.6095621,691.410793,-531.92,2782.48,70.4,3.92,-98,-638.52,-1106,1922,-992,-1080,-1466,-2003,222,3350,516,569,3077,206,612.5682329,2805.889378,313.526522,368.06206,767.7350585,834.1127262,-682.8,1868.72,-4.64,-211.84,233.24,58,-1226,1406,-1088,-950,-1089,-800,130,2522,520,778,1095,968,803.3044753,1891.889933,413.7052091,516.5809907,488.6028653,461.1183796,1163.925926,2552.666667,180.8888889,98.55555556,-693.4814815,-98.44444444,-646,2022,-228,-976,-1772,-1282,2946,2954,928,902,313,512,1587.481163,2566.471075,348.340404,465.282272,857.2176352,395.1596958,9
-261.3103448,1524.482759,91.86206897,-161.9310345,-1.24137931,526,-910,798,-292,-1084,-615,-236,342,2238,880,514,810,1442,409.102803,1565.359362,247.8664824,483.222302,361.4817208,663.3526134,453.7142857,2970.142857,185,9.428571429,-111.6785714,-503.1428571,-398,2182,-308,-851,-895,-1148,974,3490,516,1197,869,694,617.4023925,2993.904951,284.246372,493.6651555,411.6280828,738.7928378,-358.2857143,1370.714286,-26,-100.8928571,-78.25,119.8571429,-854,934,-528,-1631,-1084,-953,458,2006,820,784,1510,880,535.5131051,1404.148344,302.5510583,569.744711,558.7035695,430.1342814,1245.571429,2558.857143,155.8571429,175.1428571,-193.25,6.821428571,714,1758,-416,-677,-1670,-436,2242,3738,1628,722,635,748,1296.348939,2599.105011,411.3885893,363.5560479,538.8397257,307.2842449,9
-374.9230769,1118.461538,-28,-380.2307692,117,377.4230769,-950,-110,-1048,-3426,-1526,-305,286,2194,528,1134,871,1385,510.8391287,1310.194936,340.1212454,911.7945113,549.9487389,578.4623184,134.8,1860.4,86.56,151.52,-219.72,-341.36,-658,834,-560,-465,-1259,-1313,954,2658,600,1029,670,870,513.6151088,1911.642854,287.2155985,455.5924495,484.0675573,714.4820782,-301.36,1012.08,-40,-156.76,78.32,58.6,-1134,418,-672,-1118,-1078,-639,578,1770,428,672,1126,670,625.5264663,1088.407644,306.6954189,562.4764884,652.4487413,301.7329283,1667.925926,1966.592593,141.1851852,41.55555556,-288.2592593,-109.2222222,398,1194,-424,-839,-1456,-889,3494,2438,1252,886,1274,827,1884.337117,1983.751291,354.3047443,433.4575036,644.5051791,405.2059833,9
-44.76923077,1357.230769,144.7692308,-177.2307692,243.4615385,321.0384615,-934,978,-164,-725,-607,-374,1126,1914,624,476,1270,1045,622.9994444,1386.333848,269.2839508,313.1075018,495.0943966,488.6918567,-219.76,2103.44,97.12,169.96,-410.88,236.68,-930,1098,-480,-489,-1138,-592,1138,2890,608,654,349,1092,577.9180565,2170.984256,274.8404628,290.1301087,591.7904359,553.238285,315.76,1934.8,-12.96,-355.76,294.76,-310.4,-794,854,-1452,-1885,-1432,-948,1258,2718,516,580,1669,699,783.6963698,2006.073379,381.8598696,650.7100737,681.4300551,593.1327002,248.5185185,2137.703704,156.8888889,21.07407407,-109.8148148,-132.4814815,-498,1518,-168,-865,-1382,-882,1122,2758,676,790,904,583,483.0021854,2158.412414,266.7099965,425.5749488,556.8316123,411.612952,9
122.32,1946.8,85.92,-209.28,325.72,510.64,-990,1458,-736,-1544,-1206,-650,1466,2522,1452,1036,4024,2204,679.930467,1975.965708,498.0184736,654.7295625,1029.351738,831.407337,905.3333333,3167.666667,139.5,25.66666667,-284.25,-317.3333333,-102,2266,-244,-962,-1451,-1850,1734,4018,876,915,820,1193,1032.004522,3196.051731,310.8922643,578.6559859,602.5845031,1014.529776,-2,2178.666667,90.66666667,-154.8333333,297.25,-92.16666667,-838,1554,-744,-848,-667,-1229,1206,3150,704,1606,1415,1004,579.6102139,2211.350718,399.7982825,555.0072072,657.8656778,574.1078586,987.8461538,2766.153846,114.6153846,-137.4615385,-287.7692308,-130.3076923,30,2158,-1096,-1851,-1314,-904,1894,3342,880,800,830,504,1107.328455,2779.403201,429.4045967,599.5485481,612.735104,386.2669464,9
-698.9032258,1404.322581,72.90322581,-112,-18.19354839,549.6129032,-1534,850,-852,-973,-2149,-605,390,1946,1144,835,998,1461,901.9210322,1438.786899,420.1523533,433.5853527,639.0901799,758.6189489,441.3333333,2652.133333,160.1333333,23.93333333,-81,-407.5,-350,1902,-532,-771,-785,-1406,1082,3270,792,971,940,453,623.0580497,2678.657325,310.1027787,505.0648143,405.9023692,646.2084029,-24.93333333,2238,-6.933333333,-15.96666667,-16.73333333,-9.433333333,-678,1594,-492,-974,-1113,-640,750,2898,528,653,1304,1660,361.6418117,2265.034098,262.4398344,393.672495,533.772923,427.6838006,360.4516129,2214.258065,36.77419355,-201.9354839,119.3225806,127.7419355,-1518,874,-1628,-1757,-1291,-1160,1782,2794,1284,742,3686,1442,1009.554293,2278.654017,440.7577054,542.7137902,1129.474742,572.9232905,9
-742.5217391,1789.478261,104.3478261,-278.6521739,69.82608696,426.4782609,-1318,818,-644,-1192,-441,-482,-214,2598,1024,550,961,1198,815.4788404,1860.98576,420.2674097,477.538207,376.2407878,668.2862248,-571.2727273,2316.363636,110.9090909,200.5454545,-232.2272727,-223.5454545,-1122,1394,-536,-562,-923,-1739,550,3138,964,1354,844,1204,689.0148435,2350.871328,399.4013702,543.0518977,546.0476586,937.9273087,-569.8181818,1540.909091,-5.636363636,-453.3636364,115.4090909,-181.8636364,-1254,726,-860,-1339,-1250,-1166,330,2482,844,729,1424,1118,750.2578951,1631.839007,388.7331405,742.3611593,673.0993105,764.9476215,785.84,2273.52,114.56,172,-583.32,96.08,-698,1514,-332,-2179,-1612,-1429,2402,2902,480,950,3595,828,1185.551483,2301.758945,263.0625781,646.1116931,1143.370194,495.4776282,9
